Row Labels,sample date,"1,2,3-Trichlorobenzene","1,2,4-Trichlorobenzene",Acenaphthene,Acenaphthylene,AGOC-3A,Alachlor,Aldrin,alpha-Hexachlorocyclohexane,Aluminium,Ammonium,Anionic active surfactants,Anthracene,AOX,Arsenic,Atrazine,Barium,Benzo(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,"Benzo(g,h,i)perylene",Benzo(k)fluoranthene,Berilium,beta-Hexaxchlorocyclohexane,Bicarbonates,Biochemical Oxygen,Boron,Cadmium,Calcium,Carbonates,Cesium,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),Chlorides,Chlorodinine,Chromium,Chrysene,Copper,Cyanides,Dieldrin,Dissolved organic carbon,Dissolved oxygen,Dissolved silicates,Endosulfan (alpha),Endosulfan (beta),Endrin,Fecal coliforms,Fecal streptococci ,Fluoranthene,Fluorene,gamma-Hexachlorocyclohexane,Heptachlor,Heptachloroepoxide,Hexachlorobenzene,"Indeno(1,2,3-c,d)pyrene",Inorganic nitrogen,Iron,Isodrin,Lead,Macrozoobenthos,Magnesium,Manganese,Mercury,Methoxychlor,Methylosmoline,Metolachlor,Naphthalene,Nickel,Nitrates,Nitrites,Organic nitrogen,Orthophosphate-phosphorus,Oxygen saturation,"p,p-DDD","p,p-DDE","p,p-DDT",PAHs,PCB 101,PCB 118,PCB 138,PCB 153,PCB 180,PCB 28,PCB 52,Pentachlorobenzene,Petroleum hydrocarbons,Phenanthrene,Potassium,Pyrene,Selenium,Silica (SiO2),Simazine,Sodium,Sulfides,Sulphates,Tetrachloromethane,Total coliforms,Total dissolved phosphorus,Total dissolved salts,Total extractable matter,Total hardness,Total nitrogen,Total organic carbon,Total phosphorus,Trifluralin,Water temperature,Zinc
Somchair,8/29/1999,,,,,,,,,,0.9,,,,,,,,,,,,,,,6.4,,4.53,64,,,19.2,6.5,76,,14,,57,,,,5.4,,,,,,,,,0.01,,,,,,2.53,,33,,12,1.05,,,,,,,1.37,0.12,,0.03,,,,0.05,,,,,,,,,,,,6.1,,,,,52.2,,61,,,,,,,,,0.06,,21,45
Somchair,9/18/1999,,,,,,,,,,0.57,,,,,,,,,,,,,,,4.7,,1.87,75,,,25,9.1,35.5,,12,,20,,,,7.5,,,,,,,,,0.04,,,,,,1.25,,45,2.17,24.1,0.22,,,,,,,3.87,0.02,,0.05,,,,0.19,,,,,,,,,,,,3.8,,,,,20.4,,50.2,,,,,,,,,0.08,,12.8,52
Somchair,10/21/1999,,,,,,,,,,0.32,,,,,,,,,,,,,,,7,,1.02,65,,,18,6.7,76.6,,31,,19,,,,6.8,,,,,0.24,0.01,,,1.03,,,,,,4.25,,21,,20.4,0.21,,,,,,,1.2,0.03,,0.05,,,,0.85,,,,,,,,,,,,6.5,,,,,58.6,,64.8,,16,,,,,,,0.07,,10,80
Somchair,11/20/1999,,,,,,,,,,2.61,,,,,,,,,,,,,,,5.2,,3.81,113,,,56,12.7,99.4,,20,,71,,,,6.5,,,,,0.81,16,,,0.02,,,,,,7.46,,57,2.23,13.1,0.43,,,,,,,2.27,0.04,,0.07,,,,0.04,,,,,,,,,,,,7.4,,,,,58.8,,75.4,,16,,,,,,,0.08,,4,0.05
Somchair,12/10/1999,,,,,,,,,,1.07,,,,,,,,,,,,,,,5.6,,3.69,102.1,,,60,11.8,92.3,,10,,35,,,,6.3,,,,,0.7,0.06,,,0.02,,,,,,2.9,,34,2.05,16.8,0.22,,,,,,,2.62,0.03,,0.06,,,,0.01,,,,,,,,,,,,7.8,,,,,56.6,,77.2,,2.4,,,,,,,0.08,,2.3,49
Somchair,1/15/2000,,,,,,,,,,1.19,0.15,,,,,,,,,,,,,227,5.6,,1.92,81,,,58,9.3,93.2,,21.67,,25.76,,,,6.3,,,,,0.54,0.03,,,0.03,,,,,,2,,40.82,2.15,23.1,0.2,,,,,,,2.11,0.03,,0.04,,,,0.01,,,,,,,,,,,,9.2,,,,,56,,78.6,,1.6,,,,,,,0.05,,0.7,49
Somchair,2/19/2000,,,,,,,,,,3.3,0.19,,,,,,,,,,,,,189,6.9,,2.32,81,,,64,9.9,71.7,,24.6,,55.97,,,,7.1,,,,,3.6,1.6,,,0.04,,,,,,1.66,,41.9,2.07,15,1.07,,,,,,,2.08,0.01,,0.01,,,,0.02,,,,,,,,,,,,7.2,,,,,42.2,,81.6,,4.3,,,,,,,0.02,,1.6,72
Somchair,3/19/2000,,,,,,,,,,1.78,0.11,,,,0.03,,,,,,,,,140,5.5,,0.66,107.1,,,56,8.7,64.5,,25.16,,33.26,,,,6.3,,,,,0.26,0.08,,,0.05,,,,,,1.04,,144.7,2.18,26,0.02,,,,,,,2.52,0.01,,0.13,,,,0.01,,,,,,,,,,,,7,,,,,34,,111.2,,1.2,,,,,,,0.15,,2.5,60
Somchair,4/28/2000,,,,,,,,,,1.12,0.13,,,,0.03,,,,,,,,,177,7,,1.07,69,,,16.5,8.4,96,,3,,4,,,,7.3,,,,,0.01,,,,0.04,,,,,,1.52,,47,2.08,17.4,0.09,,,,,,,4.18,0.05,,0.07,,,,0.02,,,,,,,,,,,,4.3,,,,,48.1,,60.1,,0.04,,,0.15,,,,0.1,,14.5,40
Somchair,5/20/2000,,,,,,,,,,1.73,0.13,,,,0.02,,,,,,,,,126,5.8,,1.64,58.3,,,24,8.2,112.4,,38,,66.31,,,,7.3,,,,,0.03,0.35,,,0.01,,,,,,1.64,,30.52,2.02,28.1,1.11,,,,,,,2.61,0.09,,0.05,,,,0.03,,,,,,,,,,,,10.7,,,,,59.8,,60.2,,0.13,,,,,,,0.06,,9.8,102
Somchair,6/27/2000,,,,,,,,,,0.08,0.15,,,,0.04,,,,,,,,,165,6.2,,1.09,77.7,,,16.8,6.4,59.5,,5,,17,,,,5.7,,,,,,,,,0.13,,,,,,2.41,,50.05,2.07,18.5,0.48,,,,,,,0.55,0.01,,0.05,,,,0.29,,,,,,,,,,,,5.6,,,,,40,,92.4,,,,,0.17,,,,0.09,,23,48
Somchair,7/15/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,6.2,,68,,,,,,,,,,,,,,,,,,,,,22.2,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
Somchair,7/27/2000,,,,,,,,,,1.44,0.14,,,,,,,,,,,,,178,4.6,,0.53,68.5,,,26,8.4,34.1,,3,,21,,,,8,,,,,0.92,,,,,,,,,,2.18,,30,2.3,14.3,0.3,,,,,,,2.28,0.04,,0.01,,,,,,,,,,,,,,,,3,,,,,21,,48,,920,,,,,,,0.02,,19.5,20
Somchair,8/15/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,33.6,,21.6,,,,,,,,,,,,,,,,,,,,,30,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
Somchair,8/27/2000,,,,,,,,,,0.31,0.09,,,,,,,,,,,,,180,6.8,,5,63,,,15.7,7.2,63.1,,20,,29,,,,6.5,,,,,,,,,,,,,,,1.14,,93,2.18,12.6,0.07,,,,,,,0.8,0.08,,0.06,,,,,,,,,,,,,,,,7.9,,,,,41.1,,62.3,,0.01,,,0.12,,,,0.17,,22,343
Somchair,9/24/2000,,,,,,,,,,1.64,0.11,,,,,,,,,,,,,130,4.3,,1.88,59.6,,,20,8.6,87.1,,6,,31,,,,8.3,,,,,0.02,0.06,,,,,,,,,2.04,,12,2.26,21.1,0.27,,,,,,,1.62,0.04,,0.01,,,,,,,,,,,,,,,,10.4,,,,,49.8,,85.5,,24,,,,,,,0.02,,16,31
Somchair,10/17/2000,,,,,,,,,,0.21,0.1,,,,,,,,,,,,,195,6.2,,1.01,64,,,16.4,6.6,91,,26,,33,,,,7.5,,,,,0.002,,,,,,,,,,2.12,,27,2.2,20.4,0.06,,,,,,,1.8,0.05,,0.06,,,,,,,,,,,,,,,,5.4,,,,,29,,64.6,,1.1,,,0.12,,,,0.13,,13,137
Somchair,11/23/2000,,,,,,,,,,0.58,0.07,,,,,,,,,,,,,141,5.5,,1.52,95,,,32,8.7,90.4,,15,,25,,,,10.9,,,,,0.004,,,,,,,,,,1.85,,18,2.2,20.4,0.12,,,,,,,2.3,0.03,,0.02,,,,,,,,,,,,,,,,7.2,,,,,45.8,,84.3,,0.9,,,,,,,0.05,,5,59
Somchair,12/4/2000,,,,,,,,,,0.48,0.07,,,,,,,,,,,,,144,6,,0.71,81.7,,,42,9.2,69.6,,20,,4,,,,12.7,,,,,,1.6,,,,,,,,,1.62,,41,1.9,28.2,0.05,,,,,,,2.5,0.03,,0.02,,,,,,,,,,,,,,,,8.4,,,,,43.2,,110.5,,2.4,,,,,,,0.05,,1.1,18
Somchair,1/17/2001,,,,,,,,,,0.53,0.13,,,,,,,,,,,,,184,5.7,,4.03,71.4,,,14.4,8.5,62,,11,,15,,,,10.5,,,,,,,,,0.01,,,,,,0.21,,5,1.95,26.5,0.01,,,,,,,2.02,0.03,,0.07,,,,,,,,,,,,,,,,6.8,,,,,43.4,,80.2,,,,,,,,,0.1,,3,32
Somchair,2/18/2001,,,,,,,,,,0.41,0.06,,,,0.02,,,,,,,,,184,4.6,,9.2,89,,,15,6.5,82.7,,37,,25,,,,10.3,,,,,0.04,0.01,,,0.08,,,,,,4.53,,4,2.22,14.6,0.38,,,,,,,2.9,0.03,,0.13,,,,0.03,,,,,,,,,,,,5.8,,,,,49.2,,51.1,,0.46,,,,,,,0.17,,3.6,46
Somchair,3/31/2001,,,,,,,,,,0.66,0.09,,,,0.01,,,,,,,,,192,5.2,,0.36,79.3,,,23,7.6,68.9,,21,,13,,,,8.8,,,,,0.002,0.002,,,0.31,,,,,,1.35,,2,2.4,26.5,0.01,,,,,,,2.63,0.06,,0.05,,,,1.32,,,,,,,,,,,,5.2,,,,,43.4,,85.4,,1.6,,,,,,,0.09,,6.5,66
Somchair,4/29/2001,,,,,,,,,,0.23,0.09,,,,0.009,,,,,,,,,159,3.7,,,68,,,12.1,4.6,95,,31,,32,,,,8.5,,,,,0.02,0.002,,,0.01,,,,,,8.73,,20,,12.6,0.07,,,,,,,1.39,0.04,,0.03,,,,0.96,,,,,,,,,,,,2.4,,,,,62.5,,71,,1.6,,,0.16,,,,0.07,,14,92
Somchair,5/28/2001,,,,,,,,,,0.27,0.06,,,,0.01,,,,,,,,,185,3.1,,8.14,75.3,,,18,4.7,62,,12,,16,,,,8.9,,,,,1.3,0.01,,,0.04,,,,,,0.4,,18,2.11,17,0.06,,,,,,,2.02,0.03,,0.03,,,,0.1,,,,,,,,,,,,4.8,,,,,40.2,,77.4,,2.2,,,,,,,0.06,,18,28
Somchair,6/21/2001,,,,,,,,,,0.23,0.07,,,,0.01,,,,,,,,,171,4.5,,5.7,59,,,20,4.5,58.1,,13.6,,12.7,,,,5.5,,,,,0.006,,,,0.04,,,,,,0.94,,38,2.09,15.6,0.17,,,,,,,0.97,0.07,,0.06,,,,0.04,,,,,,,,,,,,6.1,,,,,43.97,,73,,0.24,,,0.19,,,,0.12,,24.5,65
Somchair,7/28/2001,,,,,,,,,,0.35,0.06,,,,,,,,,,,,,180,4,,0.7,58.9,,,18,6.4,55.4,,5.5,,76.7,,,,6.2,,,,,,,,,0.01,,,,,,0.5,,38.38,2.43,28.4,0.06,,,,,,,1.5,0.01,,0.04,,,,0.02,,,,,,,,,,,,3.8,,,,,35.92,,61.1,,,,,,,,,0.07,,24,13
Somchair,8/28/2001,,,,,,,,,,0.25,0.08,,,,,,,,,,,,,159,5.2,,0.79,61,,,17,5,59.5,,14.16,,21.59,,,,6.1,,,,,0.02,,,,0.01,,,,,,0.95,,29.76,2.08,13.8,0.27,,,,,,,0.68,0.09,,0.05,,,,,,,,,,,,,,,,5.5,,,,,48.3,,76,,9.2,,,0.2,,,,0.1,,18,20
Somchair,9/23/2001,,,,,,,,,,0.42,0.21,,,,,,,,,,,,,154,5,,,58.3,,,22,6.8,68.9,,,,,,,,8.6,,,,,0.11,0.03,,,,,,,,,,,,2.3,21.3,,,,,,,,1.72,0.02,,0.03,,,,,,,,,,,,,,,,8.8,,,,,52.6,,86.7,,1.4,,,,,,,0.06,,18,
Somchair,11/18/2001,,,,,,,,,,0.3,0.5,,,,,,,,,,,,,123.8,4.28,,1.24,53.1,,,31,6.79,62.03,,6.51,,25.11,,,,10.82,,,,,0.02,0.002,,,0.03,,,,,,1.75,,,,32.3,0.17,,,,,,,3.08,0.005,,0.01,,,,,,,,,,,,,,,,5.6,,,,,35,,72.04,,0.02,,,,,,,,,5,41
Somchair,2/2/2002,,,,,,,,,,1.45,,,,,,,,,,,,,,185.4,6.4,,,81.7,,,36,9.8,103.3,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,2.4,0.02,,0.02,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,0.06,,0,
Somchair,3/29/2002,,,,,,,,,,0.07,,,,,0,,,,,,,,,200,1.5,,1.23,69.6,,,24,4.9,94.6,,7.57,,36.64,,,,10.3,,,,,,,,,0.01,,,,,,1,,4.26,,35.2,0.09,,,,,,2.68,2.5,0.01,,0.02,,,,0.01,,,,,,,,,,,,,,,,,,,60,,,,,,,,,0.05,,7,17
Somchair,4/20/2002,,,,,,,,,,0.17,,,,,,,,,,,,,,185.4,2.6,,0.51,58,,,12,5.2,83.5,,7.61,,36.64,,,,9.2,,,,,,,,,0.01,,,,,,1.45,,1.46,,26,0.11,,,,,,3.48,1.07,0.06,,0.005,,,,0.1,,,,,,,,,,,,,,,,,,,45.1,,,,,,,,,0.02,,13,18
Somchair,5/18/2002,,,,,,,,,,0.56,,,,,,,,,,,,,,199.4,5.3,,,65.5,,,30,8.5,81.9,,,,,,,,13.1,,,,,,,,,0.02,,,,,,,,,,18.7,,,,,,,,1.3,0.06,,0.005,,,,,,,,,,,,,,,,,,,,,,,85.3,,,,,,,,,0.03,,21,
Somchair,6/22/2002,,,,,,,,,,0.61,,,,,,,,,,,,,,122,5.3,,2.25,70.7,,,62,8.6,88.7,,1.51,,10.1,,,,10.4,,,,,,,,,0.03,,,,,,0.83,,1.61,,16.7,0.12,,,,,,1.89,1.5,0.005,,0.005,,,,0,,,,,,,,,,,,,,,,,,,46.3,,,,,,,,,0.03,,20,31
Somchair,7/26/2002,,,,,,,,,,0.28,,,,,,,,,,,,,,109.8,4.1,,,58.9,,,49,7.4,102.3,,,,,,,,8,,,,,,,,,,,,,,,1.22,,,,16.5,0.23,,,,,,,1.65,0.06,,0.02,,,,,,,,,,,,,,,,,,,,,,,42.1,,,,,,,,,0.06,,24,34
Somchair,8/22/2002,,,,,,,,,,0.4,,,,,0,,,,,,,,,158.6,4.5,,0.81,43.2,,,42,10.5,107.5,,8.83,,37.3,,,,12.6,,,,,,,,,,,,,,,0.57,,7.62,,40.6,0.12,,,,,,0.92,0.71,0.05,,0.009,,,,,,,,,,,,,,,,,,,,,,,59.3,,,,,,,,,0.03,,25,24
Somchair,9/12/2002,,,,,,,,,,0.29,,,,,0,,,,,,,,,122,4.4,,1,47.1,,,44,9.2,143.4,,5.47,,18.7,,,,12.2,,,,,,,,,0.01,,,,,,0.32,,7.07,,40.6,0.02,,,,,,,2.11,0.01,,0.01,,,,0,,,,,,,,,,,,,,,,,,,33.6,,,,,,,,,0.04,,19,22
Somchair,10/12/2002,,,,,,,,,,0.34,0.08,,,,,,,,,,,,,159,7,,0.29,60,,,,5,59.5,,8.54,,8.62,,,,6.8,,,,,0.04,0,,,,,,,,,0.62,,0.36,,15,0.01,,,,,,,0.85,0.11,,0.08,,,,,,,,,,,,,,,,,,,,,,,69.3,,0.04,,,,,,,0.14,,14,12
Somchair,10/15/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,80.8,,68.4,,,,,,,,,,,,,0.04,,,,,,20.87,,18.7,,,206,,,,,,,,,,,,,,0,6.55,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,119
Somchair,10/26/2002,,,,,,,,,,0.93,0.06,,,,0,,,,,,,,,158.6,4.5,,0.7,58.9,,,46,14,21.3,,1.98,,4.04,,,,12,,,,,,,,,0,,,,,,4.02,,9.45,,28.4,0.09,,,,,,1.06,2.28,0.02,,0.007,,,,0,,,,,,,,,,,,,,,,,,,29,,,,,,,,,0.04,,11,43
Somchair,12/15/2002,,,,,,,,,,0.36,,,,,0,,,,,,,,,158.6,7.3,,0.32,52.1,,,35,8.4,120.7,,8.35,,6.57,,,,10.5,,,,,,,,,0.01,,,,,,0.4,,,,26.7,0.06,,,,,,,2.97,0.03,,0.01,,,,,,,,,,,,,,,,,,,,,,,56.2,,,,,,,,,0.02,,6.5,6
Somchair,1/24/2003,,,,,,,,,,0.97,0.041,,,,0,,,,,,,,,231.8,,,2.19,40,,,,,108.1,,1.64,,10.7,,,,11.7,,,,,0.61,16,,,,,,,,,0.406,,9.19,2.14,43.7,0.058,,,,,,2.64,2.74,0.014,,0.051,,,,,,,,,,,,,,,,,,,,,,,71.5,,11,,,,,,,,,1,3
Somchair,2/28/2003,,,,,,,,,,1,0.032,,,,,,,,,,,,,231.8,5.6,,0.691,64.1,,,37,10.8,137,,2.78,,10.39,,,,12.8,,,,,0.02,0.31,,,0.017,,,,,,0.552,,12.42,2.06,29.1,0.057,,,,,,1.98,3.28,0.08,,0.039,,,,,,,,,,,,,,,,,,,,,,,62.3,,24,,,,,,,0.082,,2,3
Somchair,3/30/2003,,,,,,,,,,0.52,,,,,,,,,,,,,,146,3.44,,0.68,59.9,,,38,6.16,85.2,,0.94,,6.46,,,,10.6,,,,,0.2,0.12,,,0.003,,,,,,0.9,,5.98,,13.6,0.072,,,,,,0.92,2.71,0.065,,0.149,,,,0.056,,,,,,,,,,,,,,,,,,,61.8,,3.5,,,,,,,0.173,,5.5,12
Somchair,4/26/2003,,,,,,,,,,0.24,,,,,,,,,,,,,,151.2,5,,0.12,83.8,,,17,9.4,99.4,,3.12,,86.85,,,,10.5,,,,,,9.2,,,,,,,,,0.624,,7.43,,18.4,0.048,,,,,,2.47,2.7,0.137,,0.005,,,,,,,,,,,,,,,,,,,,,,,66.4,,160,,,,,,,0.012,,12,23
Somchair,5/22/2003,,,,,,,,,,0.95,,,,,,,,,,,,,,113.4,4,,0.1,63,,,32,7,120.7,,1.82,,13.24,,,,11.9,,,,,,,,,,,,,,,0.665,,8.24,,15.8,0.11,,,,,,4.49,1.64,0.048,,0.022,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,0.056,,18,62
Somchair,6/28/2003,,,,,,,,,,0.76,,,,,,,,,,,,,,163.4,2.7,,0.361,23.3,,,27,6.8,63.9,,0.968,,9.96,,,,6.5,,,,,,,,,,,,,,,2.03,,7.49,1.96,28.2,0.326,,,,,,1.52,2.47,0.085,,0.027,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,,,,,,0.029,,20,39.4
Somchair,7/12/2003,,,,,,,,,,1.33,,,,,,,,,,,,,,175.6,1.4,,5.241,62.2,,,15,4.1,42.6,,9.56,,4.4,,,,7.9,,,,,,,,,,,,,,,,,2.396,2.1,14.1,0.023,,,,,,1.306,2.21,0.054,,0.06,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,0.065,,25,8.7
Somchair,8/15/2003,,,,,,,,,,,,,,,,,,0.001,0.001,0.002,0.001,,,,,,0.52,,,,,,,,18.33,,70.97,,,,,,,,,,,0.001,,0.001,,,,0.002,,24790.53,,15.45,,,1027.1,,,,,,45.53,,,,,,,,0.001,,0.001,,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,98.07
Somchair,8/20/2003,,,,,,,,,,1.61,,,,,,,,,,,,,,143.3,2.9,,0.171,73.5,,,32,4.8,56.8,,0.317,,1.81,,,,4.8,,,,,,,,,,,,,,,0.25,,,2.02,9.4,0.062,,,,,,,2.26,0.029,,0.009,,,,,,,,,,,,,,,,,,,,,,,38.6,,,,,,,,,0.078,,24,18.3
Somchair,9/15/2003,,,,,,,,,,0.32,,,,,,,,,,,,,,167.1,2.8,,0.392,58.9,,,29,6.7,43.9,,3.18,,7.89,,,,5.8,,,,,,,,,0.003,,,,,,3.498,,4.24,2.15,11.9,0.368,,,,,,7.066,3.84,0.012,,0.005,,,,,,,,,,,,,,,,,,,,,,,35.3,,,,,,,,,0.014,,18.1,17.6
Somchair,10/9/2003,,,,,,,,,,0.47,,,,,,,,,,,,,,215.2,2.6,,0.264,40.4,,,13,5.4,36.5,,1.029,,16.09,,,,7.9,,,,,0.02,0.33,,,,,,,,,0.138,,1.58,,26.9,0.157,,,,,,3.82,7.62,0.025,,0.036,,,,,,,,,,,,,,,,,,,8.56,,,,51.8,,16,,,,,,,0.172,,19,39.3
Somchair,11/22/2003,,,,,,,,,,0.57,,,,,,,,,,,,,,214.7,2.3,,0.1,60.7,,,36,5.2,65.8,,2.26,,2.67,,,,10.9,,,,,,,,,,,,,,,0.558,,1.67,,19.6,0.134,,,,,,4.78,2.04,0.05,,0.026,,,,,,,,,,,,,,,,,,,,,,,52.4,,,,,0.88,,,,0.108,,4,2.2
Somchair,12/19/2003,,,,,,,,,,0.38,,,,,,,,,,,,,,227.2,2.8,,,62.2,,,30,5.3,65.8,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,2.96,0.4,,0.014,,,,,,,,,,,,,,,,,,,10.4,,,,49.1,,,,,,,,,0.028,,0,
Somchair,1/23/2004,,,,,,,,,,1.12,,,,,,,,,,,,,,138.4,0.7,,0.647,58.3,,,22,3.5,71,,1.83,,,,,,7.4,,,,,,,,,,,,,,,1.212,,8.07,,59,0.196,,,,,,4.09,1.98,0.03,,0.033,,,,,,,,,,,,,,0,,,,,11.9,,,,54.8,,,,,,,,,0.042,,2,68
Somchair,2/14/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,1.395,,,,,,,,3.69,,7.33,,,,,,,,,,,,,0,,,,,,1.086,,3.96,,,0.332,,,,,,4.422,,,,,,,,,,,,,,,,,,0,,,,,13,,,,,,,,,,,,,,,,10
Somchair,3/14/2004,,,,,,,,,,0.329,,,,,,,,,,,,,,103.7,3,,0.459,54.4,,,30,3.5,56.8,,2.64,,15.94,,,,10,,,,,,,,,,,,,,,1.834,,2.849,,16.5,0.288,,,,,,12.7,2.58,0.055,,0.011,,,,,,,,,,,,,,5.06,,,,,9.6,,,,42.2,,,,,,,,,,,10,104
Somchair,4/16/2004,,,,,,,,,,0.36,,,,,,,,,,,,,,174.4,2.6,,5.081,40,,,49,4.6,51.7,,9.576,,10.14,,,,10.1,,,,,,,,,,,,,,,0.878,,6.33,,29.1,0.17,,,,,,3.302,1.99,0.059,,0.009,,,,,,,,,,,,,,,,,,,8.23,,,,36.4,,,,,,,,,,,10,575
Somchair,5/30/2004,,,,,,,,,,0.332,,,,,,,,,,,,,,162.2,6.7,,0.153,58.3,,,51.2,9.7,42.1,,1.189,,16.16,,,,7.6,,,,,,,,,0.044,,,,,,0.419,,1.33,2.18,21.1,0.122,,,,,,2.367,1.69,0.043,,0.006,,,,0.044,,,,,,,,,,,,,,,2.4,,,,38.1,,,,,,,,,,,23,155
Somchair,6/19/2004,,,,,,,,,,0.271,,,,,,,,,,,,,,118.1,6,,0.177,31.4,,,54.8,6.2,54,,1.457,,6.426,,,,7.4,,,,,,,,,0.092,,,,,,0.064,,1.042,,28.9,0.088,,,,,,1.807,1.42,0.047,,0.017,,,,,,,,,,,,,,,,,,,1.9,,,,34.1,,,,,,,,,,,19,148
Somchair,7/2/2004,,,,,,,,,,1.14,,,,,,,,,,,,,,46.1,6.6,,0.306,47,,,57.7,9.3,54,,2.027,,8.095,,,,10.2,,,,,,,,,,,,,,,3.27,,1.515,,35.9,0.139,,,,,,2.593,0.75,0.019,,0,,,,,,,,,,,,,,0,,,,,10.8,,,,28.4,,,,,,,,,,,25,111
Somchair,8/14/2004,,,,,,,,,,0.19,,,,,,,,,,,,,,187.7,3.2,,0.183,31.7,,,55,5.7,53.6,,3.49,,31.54,,,,7.2,,,,,,,,,0.019,,,,,,1.572,,7.549,,11.9,0.623,,,,,,12.17,2.23,0.205,,0.047,,,,,,,,,,,,,,0,,,,,3.48,,,,34.4,,,,,,,,,,,23,117
Somchair,9/4/2004,,,,,,,,,,0.225,,,,,,,,,,,,,,128.8,3.7,,0.592,23.8,,,41.3,5,46.8,,1.801,,13.19,,,,7.4,,,,,,,,,0.085,,,,,,1.03,,10.31,,31.3,0.225,,,,,,8.93,1.55,0.04,,0.047,,,,,,,,,,,,,,0,,,,,16.8,,,,22.8,,,,,,,,,0.088,,23,0
Somchair,10/21/2004,,,,,,,,,,0.34,,,,,,,,,,,,,,106.1,2.8,,0.318,58.9,,,40,3,81.9,,0.97,,5.792,,,,9.3,,,,,,,,,0.05,,,,,,0.649,,3.649,,24.4,0.108,,,,,,,1.74,0.04,,0.012,,,,,,,,,,,,,,1.17,,,,,9.52,,,,37.7,,,,,,,,,0.086,,17,58
Somchair,11/6/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,,1.584,,11.09,,,,,,,,,,,,,0.067,,,,,,0.145,,4.048,,,0.069,,,,,,5.064,,,,,,,,,,,,,,,,,,1.64,,,,,8.34,,,,,,,,,,,,,,,,0
Somchair,12/3/2004,,,,,,,,,,0.241,,,,,,,,,,,,,,231.8,2.8,,0.05,47.1,,,26.8,3.4,20.6,,0.687,,4.528,,,,11.5,,,,,,,,,,,,,,,0.532,,3.837,,28.6,0.108,,,,,,4.354,1.91,0.061,,0.023,,,,,,,,,,,,,,,,,,,10.99,,,,31,,,,,,,,,0.095,,8,0
Somchair,1/22/2005,,,,,,,0,0.153,,0.78,,,,,0,,,,,,,,0.061,253.699997,1.5,,0.234,64.699997,,,,2.5,113.599999,,4.337,,16.34,,0.078,,10.4,,0,0,0.077,,,,,0.069,0.022,0,,,,0.198,,17.290001,1.95,9.9,0.096,0,,,,,10.5,2.16,0.028,,0.056,,0.146,0.289,,,,,,,,,,,4.9,,,,,9.09,,,,48.5,,,,511,,118.900002,,,0.064,,1,49
Somchair,2/20/2005,,,,,,,0,0.072,,1.27,,,,,0,,,,,,,,0.093,152.5,4.5,,0.101,76.900002,,,,5.6,92.300003,,2.609,,9.66,,0.163,,9.7,,0,0,0,,,,,0.065,0,0,,,,1.71,,3.557,2.16,27.200001,0.223,0,,,,,4.188,2.05,0.036,,0.089,,0.221,0,0,,,,,,,,,,1.52,,,,,9.3,,,,84,,,,623,,169.899994,,,0.168,,1,90
Somchair,3/24/2005,,,,,,,0,0.077,,0.684,,,,,0,,,,,,,,0.128,126.800003,2.3,,0.28,64.099998,,,,6.8,78.099998,,12.95,,19.68,,0.4,,9.8,,0.097,0.07,0,,,,,0.117,0,0,,,,3.103,,7.029,2.26,24.299999,0.405,0,0.128,,,,16.18,2.5,0.1,,0.038,,0.148,0,0.012,,,,,,,,,,0.033,,,,,8.3,,,,62,,,,452,,145,,,0.042,,1,76
Somchair,4/24/2005,,,,,,,0,0,,0.263,,,,,0.073,,,,,,,,0.026,190.899994,3.4,,6.956,56.110001,,,,7.3,82.699997,,12.51,,177.300003,,0,,10.6,,0,0,0,,,,,0.034,0.006,0,,,,3.369,,24.879999,2.28,41.299999,0.291,0,,,,,7.371,2.33,0.019,,0.025,90.199997,0.026,0.011,0,,,,,,,,,,1.17,,,,,12.4,,,,48,,,,424,,,,,0.349,,14,639
